,date,region,sales
4996,2021-07-09,north,2105.0
4997,2021-07-09,south,2240.0
4998,2021-07-09,east,2015.0
4999,2021-07-09,west,2170.0
5000,2021-07-10,north,2195.0
5001,2021-07-10,south,2440.0
5002,2021-07-10,east,2040.0
5003,2021-07-10,west,2260.0
5004,2021-07-11,north,2170.0
5005,2021-07-11,south,2200.0
5006,2021-07-11,east,2260.0
5007,2021-07-11,west,2395.0
5008,2021-07-12,north,2010.0
5009,2021-07-12,south,2005.0
5010,2021-07-12,east,2250.0
5011,2021-07-12,west,2010.0
5012,2021-07-13,north,2145.0
5013,2021-07-13,south,2105.0
5014,2021-07-13,east,2265.0
5015,2021-07-13,west,2020.0
5016,2021-07-14,north,2295.0
5017,2021-07-14,south,2330.0
5018,2021-07-14,east,2280.0
5019,2021-07-14,west,2045.0
5020,2021-07-15,north,2375.0
5021,2021-07-15,south,2370.0
5022,2021-07-15,east,2255.0
5023,2021-07-15,west,2305.0
5024,2021-07-16,north,2440.0
5025,2021-07-16,south,2020.0
5026,2021-07-16,east,2035.0
5027,2021-07-16,west,2155.0
5028,2021-07-17,north,2145.0
5029,2021-07-17,south,2080.0
5030,2021-07-17,east,2345.0
5031,2021-07-17,west,2230.0
5032,2021-07-18,north,2375.0
5033,2021-07-18,south,2165.0
5034,2021-07-18,east,2175.0
5035,2021-07-18,west,2385.0
5036,2021-07-19,north,2295.0
5037,2021-07-19,south,2170.0
5038,2021-07-19,east,2040.0
5039,2021-07-19,west,2205.0
5040,2021-07-20,north,2435.0
5041,2021-07-20,south,2380.0
5042,2021-07-20,east,2445.0
5043,2021-07-20,west,2390.0
5044,2021-07-21,north,2115.0
5045,2021-07-21,south,2275.0
5046,2021-07-21,east,2200.0
5047,2021-07-21,west,2305.0
5048,2021-07-22,north,2280.0
5049,2021-07-22,south,2140.0
5050,2021-07-22,east,2205.0
5051,2021-07-22,west,2450.0
5052,2021-07-23,north,2060.0
5053,2021-07-23,south,2200.0
5054,2021-07-23,east,2390.0
5055,2021-07-23,west,2075.0
5056,2021-07-24,north,2015.0
5057,2021-07-24,south,2235.0
5058,2021-07-24,east,2360.0
5059,2021-07-24,west,2125.0
5060,2021-07-25,north,2235.0
5061,2021-07-25,south,2450.0
5062,2021-07-25,east,2155.0
5063,2021-07-25,west,2280.0
5064,2021-07-26,north,2285.0
5065,2021-07-26,south,2395.0
5066,2021-07-26,east,2360.0
5067,2021-07-26,west,2290.0
5068,2021-07-27,north,2440.0
5069,2021-07-27,south,2315.0
5070,2021-07-27,east,2080.0
5071,2021-07-27,west,2450.0
5072,2021-07-28,north,2165.0
5073,2021-07-28,south,2385.0
5074,2021-07-28,east,2010.0
5075,2021-07-28,west,2425.0
5076,2021-07-29,north,2125.0
5077,2021-07-29,south,2125.0
5078,2021-07-29,east,2235.0
5079,2021-07-29,west,2360.0
5080,2021-07-30,north,2005.0
5081,2021-07-30,south,2200.0
5082,2021-07-30,east,2155.0
5083,2021-07-30,west,2245.0
5084,2021-07-31,north,2220.0
5085,2021-07-31,south,2225.0
5086,2021-07-31,east,2150.0
5087,2021-07-31,west,2145.0
5088,2021-08-01,north,2070.0
5089,2021-08-01,south,2265.0
5090,2021-08-01,east,2055.0
5091,2021-08-01,west,2165.0
5092,2021-08-02,north,2280.0
5093,2021-08-02,south,2275.0
5094,2021-08-02,east,2200.0
5095,2021-08-02,west,2490.0
5096,2021-08-03,north,2350.0
5097,2021-08-03,south,2075.0
5098,2021-08-03,east,2250.0
5099,2021-08-03,west,2315.0
5100,2021-08-04,north,2480.0
5101,2021-08-04,south,2070.0
5102,2021-08-04,east,2450.0
5103,2021-08-04,west,2010.0
5104,2021-08-05,north,2420.0
5105,2021-08-05,south,2215.0
5106,2021-08-05,east,2130.0
5107,2021-08-05,west,2065.0
5108,2021-08-06,north,2060.0
5109,2021-08-06,south,2050.0
5110,2021-08-06,east,2470.0
5111,2021-08-06,west,2295.0
5112,2021-08-07,north,2230.0
5113,2021-08-07,south,2030.0
5114,2021-08-07,east,2310.0
5115,2021-08-07,west,2415.0
5116,2021-08-08,north,2480.0
5117,2021-08-08,south,2230.0
5118,2021-08-08,east,2360.0
5119,2021-08-08,west,2400.0
5120,2021-08-09,north,2165.0
5121,2021-08-09,south,2385.0
5122,2021-08-09,east,2240.0
5123,2021-08-09,west,2060.0
5124,2021-08-10,north,2295.0
5125,2021-08-10,south,2180.0
5126,2021-08-10,east,2075.0
5127,2021-08-10,west,2375.0
5128,2021-08-11,north,2250.0
5129,2021-08-11,south,2250.0
5130,2021-08-11,east,2345.0
5131,2021-08-11,west,2080.0
5132,2021-08-12,north,2495.0
5133,2021-08-12,south,2100.0
5134,2021-08-12,east,2430.0
5135,2021-08-12,west,2070.0
5136,2021-08-13,north,2285.0
5137,2021-08-13,south,2235.0
5138,2021-08-13,east,2480.0
5139,2021-08-13,west,2425.0
5140,2021-08-14,north,2095.0
5141,2021-08-14,south,2135.0
5142,2021-08-14,east,2330.0
5143,2021-08-14,west,2020.0
5144,2021-08-15,north,2060.0
5145,2021-08-15,south,2140.0
5146,2021-08-15,east,2470.0
5147,2021-08-15,west,2485.0
5148,2021-08-16,north,2040.0
5149,2021-08-16,south,2155.0
5150,2021-08-16,east,2120.0
5151,2021-08-16,west,2135.0
5152,2021-08-17,north,2395.0
5153,2021-08-17,south,2475.0
5154,2021-08-17,east,2360.0
5155,2021-08-17,west,2175.0
5156,2021-08-18,north,2490.0
5157,2021-08-18,south,2075.0
5158,2021-08-18,east,2325.0
5159,2021-08-18,west,2445.0
5160,2021-08-19,north,2080.0
5161,2021-08-19,south,2370.0
5162,2021-08-19,east,2225.0
5163,2021-08-19,west,2495.0
5164,2021-08-20,north,2160.0
5165,2021-08-20,south,2195.0
5166,2021-08-20,east,2315.0
5167,2021-08-20,west,2170.0
5168,2021-08-21,north,2230.0
5169,2021-08-21,south,2095.0
5170,2021-08-21,east,2050.0
5171,2021-08-21,west,2490.0
5172,2021-08-22,north,2095.0
5173,2021-08-22,south,2180.0
5174,2021-08-22,east,2075.0
5175,2021-08-22,west,2475.0
5176,2021-08-23,north,2020.0
5177,2021-08-23,south,2000.0
5178,2021-08-23,east,2210.0
5179,2021-08-23,west,2155.0
5180,2021-08-24,north,2215.0
5181,2021-08-24,south,2475.0
5182,2021-08-24,east,2265.0
5183,2021-08-24,west,2030.0
5184,2021-08-25,north,2020.0
5185,2021-08-25,south,2240.0
5186,2021-08-25,east,2000.0
5187,2021-08-25,west,2150.0
5188,2021-08-26,north,2370.0
5189,2021-08-26,south,2180.0
5190,2021-08-26,east,2470.0
5191,2021-08-26,west,2150.0
5192,2021-08-27,north,2170.0
5193,2021-08-27,south,2260.0
5194,2021-08-27,east,2140.0
5195,2021-08-27,west,2045.0
5196,2021-08-28,north,2490.0
5197,2021-08-28,south,2320.0
5198,2021-08-28,east,2230.0
5199,2021-08-28,west,2440.0
5200,2021-08-29,north,2185.0
5201,2021-08-29,south,2350.0
5202,2021-08-29,east,2445.0
5203,2021-08-29,west,2365.0
5204,2021-08-30,north,2065.0
5205,2021-08-30,south,2015.0
5206,2021-08-30,east,2160.0
5207,2021-08-30,west,2300.0
5208,2021-08-31,north,2045.0
5209,2021-08-31,south,2440.0
5210,2021-08-31,east,2165.0
5211,2021-08-31,west,2180.0
5212,2021-09-01,north,2330.0
5213,2021-09-01,south,2240.0
5214,2021-09-01,east,2120.0
5215,2021-09-01,west,2495.0
5216,2021-09-02,north,2080.0
5217,2021-09-02,south,2415.0
5218,2021-09-02,east,2085.0
5219,2021-09-02,west,2400.0
5220,2021-09-03,north,2255.0
5221,2021-09-03,south,2245.0
5222,2021-09-03,east,2020.0
5223,2021-09-03,west,2270.0
5224,2021-09-04,north,2395.0
5225,2021-09-04,south,2165.0
5226,2021-09-04,east,2020.0
5227,2021-09-04,west,2135.0
5228,2021-09-05,north,2330.0
5229,2021-09-05,south,2290.0
5230,2021-09-05,east,2045.0
5231,2021-09-05,west,2255.0
5232,2021-09-06,north,2345.0
5233,2021-09-06,south,2185.0
5234,2021-09-06,east,2335.0
5235,2021-09-06,west,2300.0
5236,2021-09-07,north,2040.0
5237,2021-09-07,south,2055.0
5238,2021-09-07,east,2270.0
5239,2021-09-07,west,2335.0
5240,2021-09-08,north,2425.0
5241,2021-09-08,south,2445.0
5242,2021-09-08,east,2480.0
5243,2021-09-08,west,2480.0
5244,2021-09-09,north,2000.0
5245,2021-09-09,south,2075.0
5246,2021-09-09,east,2345.0
5247,2021-09-09,west,2245.0
5248,2021-09-10,north,2070.0
5249,2021-09-10,south,2365.0
5250,2021-09-10,east,2015.0
5251,2021-09-10,west,2375.0
5252,2021-09-11,north,2270.0
5253,2021-09-11,south,2015.0
5254,2021-09-11,east,2000.0
5255,2021-09-11,west,2295.0
5256,2021-09-12,north,2435.0
5257,2021-09-12,south,2485.0
5258,2021-09-12,east,2450.0
5259,2021-09-12,west,2205.0
5260,2021-09-13,north,2415.0
5261,2021-09-13,south,2440.0
5262,2021-09-13,east,2490.0
5263,2021-09-13,west,2415.0
5264,2021-09-14,north,2260.0
5265,2021-09-14,south,2385.0
5266,2021-09-14,east,2280.0
5267,2021-09-14,west,2210.0
5268,2021-09-15,north,2070.0
5269,2021-09-15,south,2105.0
5270,2021-09-15,east,2425.0
5271,2021-09-15,west,2265.0
5272,2021-09-16,north,2190.0
5273,2021-09-16,south,2110.0
5274,2021-09-16,east,2115.0
5275,2021-09-16,west,2455.0
5276,2021-09-17,north,2270.0
5277,2021-09-17,south,2350.0
5278,2021-09-17,east,2365.0
5279,2021-09-17,west,2270.0
5280,2021-09-18,north,2200.0
5281,2021-09-18,south,2500.0
5282,2021-09-18,east,2425.0
5283,2021-09-18,west,2290.0
5284,2021-09-19,north,2460.0
5285,2021-09-19,south,2185.0
5286,2021-09-19,east,2390.0
5287,2021-09-19,west,2175.0
5288,2021-09-20,north,2480.0
5289,2021-09-20,south,2385.0
5290,2021-09-20,east,2150.0
5291,2021-09-20,west,2225.0
5292,2021-09-21,north,2395.0
5293,2021-09-21,south,2395.0
5294,2021-09-21,east,2445.0
5295,2021-09-21,west,2295.0
5296,2021-09-22,north,2285.0
5297,2021-09-22,south,2095.0
5298,2021-09-22,east,2310.0
5299,2021-09-22,west,2120.0
5300,2021-09-23,north,2075.0
5301,2021-09-23,south,2390.0
5302,2021-09-23,east,2485.0
5303,2021-09-23,west,2475.0
5304,2021-09-24,north,2225.0
5305,2021-09-24,south,2325.0
5306,2021-09-24,east,2195.0
5307,2021-09-24,west,2410.0
5308,2021-09-25,north,2285.0
5309,2021-09-25,south,2000.0
5310,2021-09-25,east,2345.0
5311,2021-09-25,west,2400.0
5312,2021-09-26,north,2260.0
5313,2021-09-26,south,2300.0
5314,2021-09-26,east,2150.0
5315,2021-09-26,west,2200.0
5316,2021-09-27,north,2140.0
5317,2021-09-27,south,2365.0
5318,2021-09-27,east,2090.0
5319,2021-09-27,west,2115.0
5320,2021-09-28,north,2070.0
5321,2021-09-28,south,2085.0
5322,2021-09-28,east,2435.0
5323,2021-09-28,west,2115.0
5324,2021-09-29,north,2340.0
5325,2021-09-29,south,2225.0
5326,2021-09-29,east,2140.0
5327,2021-09-29,west,2240.0
5328,2021-09-30,north,2000.0
5329,2021-09-30,south,2175.0
5330,2021-09-30,east,2020.0
5331,2021-09-30,west,2425.0
5332,2021-10-01,north,2350.0
5333,2021-10-01,south,2215.0
5334,2021-10-01,east,2345.0
5335,2021-10-01,west,2360.0
5336,2021-10-02,north,2370.0
5337,2021-10-02,south,2180.0
5338,2021-10-02,east,2000.0
5339,2021-10-02,west,2235.0
5340,2021-10-03,north,2055.0
5341,2021-10-03,south,2265.0
5342,2021-10-03,east,2165.0
5343,2021-10-03,west,2165.0
5344,2021-10-04,north,2135.0
5345,2021-10-04,south,2395.0
5346,2021-10-04,east,2240.0
5347,2021-10-04,west,2295.0
5348,2021-10-05,north,2425.0
5349,2021-10-05,south,2255.0
5350,2021-10-05,east,2145.0
5351,2021-10-05,west,2000.0
5352,2021-10-06,north,2090.0
5353,2021-10-06,south,2390.0
5354,2021-10-06,east,2120.0
5355,2021-10-06,west,2405.0
5356,2021-10-07,north,2370.0
5357,2021-10-07,south,2080.0
5358,2021-10-07,east,2160.0
5359,2021-10-07,west,2270.0
5360,2021-10-08,north,2455.0
5361,2021-10-08,south,2360.0
5362,2021-10-08,east,2085.0
5363,2021-10-08,west,2045.0
5364,2021-10-09,north,2260.0
5365,2021-10-09,south,2300.0
5366,2021-10-09,east,2065.0
5367,2021-10-09,west,2025.0
5368,2021-10-10,north,2400.0
5369,2021-10-10,south,2255.0
5370,2021-10-10,east,2335.0
5371,2021-10-10,west,2460.0
5372,2021-10-11,north,2120.0
5373,2021-10-11,south,2230.0
5374,2021-10-11,east,2195.0
5375,2021-10-11,west,2205.0
5376,2021-10-12,north,2105.0
5377,2021-10-12,south,2105.0
5378,2021-10-12,east,2065.0
5379,2021-10-12,west,2005.0
5380,2021-10-13,north,2205.0
5381,2021-10-13,south,2495.0
5382,2021-10-13,east,2125.0
5383,2021-10-13,west,2410.0
5384,2021-10-14,north,2320.0
5385,2021-10-14,south,2010.0
5386,2021-10-14,east,2330.0
5387,2021-10-14,west,2275.0
5388,2021-10-15,north,2305.0
5389,2021-10-15,south,2425.0
5390,2021-10-15,east,2310.0
5391,2021-10-15,west,2090.0
5392,2021-10-16,north,2485.0
5393,2021-10-16,south,2415.0
5394,2021-10-16,east,2395.0
5395,2021-10-16,west,2090.0
5396,2021-10-17,north,2010.0
5397,2021-10-17,south,2085.0
5398,2021-10-17,east,2250.0
5399,2021-10-17,west,2450.0
5400,2021-10-18,north,2230.0
5401,2021-10-18,south,2310.0
5402,2021-10-18,east,2005.0
5403,2021-10-18,west,2025.0
5404,2021-10-19,north,2085.0
5405,2021-10-19,south,2275.0
5406,2021-10-19,east,2220.0
5407,2021-10-19,west,2395.0
5408,2021-10-20,north,2070.0
5409,2021-10-20,south,2210.0
5410,2021-10-20,east,2290.0
5411,2021-10-20,west,2380.0
5412,2021-10-21,north,2475.0
5413,2021-10-21,south,2175.0
5414,2021-10-21,east,2015.0
5415,2021-10-21,west,2115.0
5416,2021-10-22,north,2030.0
5417,2021-10-22,south,2400.0
5418,2021-10-22,east,2180.0
5419,2021-10-22,west,2345.0
5420,2021-10-23,north,2485.0
5421,2021-10-23,south,2225.0
5422,2021-10-23,east,2095.0
5423,2021-10-23,west,2350.0
5424,2021-10-24,north,2315.0
5425,2021-10-24,south,2155.0
5426,2021-10-24,east,2305.0
5427,2021-10-24,west,2250.0
5428,2021-10-25,north,2470.0
5429,2021-10-25,south,2135.0
5430,2021-10-25,east,2255.0
5431,2021-10-25,west,2270.0
5432,2021-10-26,north,2410.0
5433,2021-10-26,south,2490.0
5434,2021-10-26,east,2250.0
5435,2021-10-26,west,2220.0
5436,2021-10-27,north,2145.0
5437,2021-10-27,south,2145.0
5438,2021-10-27,east,2450.0
5439,2021-10-27,west,2090.0
5440,2021-10-28,north,2165.0
5441,2021-10-28,south,2355.0
5442,2021-10-28,east,2315.0
5443,2021-10-28,west,2300.0
5444,2021-10-29,north,2225.0
5445,2021-10-29,south,2175.0
5446,2021-10-29,east,2435.0
5447,2021-10-29,west,2035.0
5448,2021-10-30,north,2430.0
5449,2021-10-30,south,2180.0
5450,2021-10-30,east,2060.0
5451,2021-10-30,west,2470.0
5452,2021-10-31,north,2400.0
5453,2021-10-31,south,2220.0
5454,2021-10-31,east,2395.0
5455,2021-10-31,west,2120.0
5456,2021-11-01,north,2080.0
5457,2021-11-01,south,2445.0
5458,2021-11-01,east,2415.0
5459,2021-11-01,west,2355.0
5460,2021-11-02,north,2405.0
5461,2021-11-02,south,2120.0
5462,2021-11-02,east,2195.0
5463,2021-11-02,west,2025.0
5464,2021-11-03,north,2305.0
5465,2021-11-03,south,2035.0
5466,2021-11-03,east,2085.0
5467,2021-11-03,west,2285.0
5468,2021-11-04,north,2205.0
5469,2021-11-04,south,2155.0
5470,2021-11-04,east,2105.0
5471,2021-11-04,west,2085.0
5472,2021-11-05,north,2475.0
5473,2021-11-05,south,2425.0
5474,2021-11-05,east,2330.0
5475,2021-11-05,west,2205.0
5476,2021-11-06,north,2235.0
5477,2021-11-06,south,2050.0
5478,2021-11-06,east,2455.0
5479,2021-11-06,west,2065.0
5480,2021-11-07,north,2210.0
5481,2021-11-07,south,2065.0
5482,2021-11-07,east,2215.0
5483,2021-11-07,west,2275.0
5484,2021-11-08,north,2005.0
5485,2021-11-08,south,2120.0
5486,2021-11-08,east,2140.0
5487,2021-11-08,west,2260.0
5488,2021-11-09,north,2165.0
5489,2021-11-09,south,2000.0
5490,2021-11-09,east,2435.0
5491,2021-11-09,west,2250.0
5492,2021-11-10,north,2485.0
5493,2021-11-10,south,2090.0
5494,2021-11-10,east,2025.0
5495,2021-11-10,west,2365.0
5496,2021-11-11,north,2150.0
5497,2021-11-11,south,2160.0
5498,2021-11-11,east,2035.0
5499,2021-11-11,west,2445.0
5500,2021-11-12,north,2350.0
5501,2021-11-12,south,2130.0
5502,2021-11-12,east,2045.0
5503,2021-11-12,west,2490.0
5504,2021-11-13,north,2315.0
5505,2021-11-13,south,2210.0
5506,2021-11-13,east,2345.0
5507,2021-11-13,west,2285.0
5508,2021-11-14,north,2225.0
5509,2021-11-14,south,2190.0
5510,2021-11-14,east,2495.0
5511,2021-11-14,west,2485.0
5512,2021-11-15,north,2105.0
5513,2021-11-15,south,2425.0
5514,2021-11-15,east,2155.0
5515,2021-11-15,west,2495.0
5516,2021-11-16,north,2485.0
5517,2021-11-16,south,2225.0
5518,2021-11-16,east,2315.0
5519,2021-11-16,west,2300.0
5520,2021-11-17,north,2165.0
5521,2021-11-17,south,2240.0
5522,2021-11-17,east,2290.0
5523,2021-11-17,west,2025.0
5524,2021-11-18,north,2080.0
5525,2021-11-18,south,2325.0
5526,2021-11-18,east,2105.0
5527,2021-11-18,west,2245.0
5528,2021-11-19,north,2180.0
5529,2021-11-19,south,2180.0
5530,2021-11-19,east,2345.0
5531,2021-11-19,west,2435.0
5532,2021-11-20,north,2490.0
5533,2021-11-20,south,2160.0
5534,2021-11-20,east,2460.0
5535,2021-11-20,west,2040.0
5536,2021-11-21,north,2010.0
5537,2021-11-21,south,2440.0
5538,2021-11-21,east,2190.0
5539,2021-11-21,west,2365.0
5540,2021-11-22,north,2145.0
5541,2021-11-22,south,2420.0
5542,2021-11-22,east,2200.0
5543,2021-11-22,west,2075.0
5544,2021-11-23,north,2075.0
5545,2021-11-23,south,2450.0
5546,2021-11-23,east,2280.0
5547,2021-11-23,west,2220.0
5548,2021-11-24,north,2410.0
5549,2021-11-24,south,2015.0
5550,2021-11-24,east,2020.0
5551,2021-11-24,west,2060.0
5552,2021-11-25,north,2410.0
5553,2021-11-25,south,2485.0
5554,2021-11-25,east,2445.0
5555,2021-11-25,west,2285.0
5556,2021-11-26,north,2490.0
5557,2021-11-26,south,2215.0
5558,2021-11-26,east,2015.0
5559,2021-11-26,west,2070.0
5560,2021-11-27,north,2170.0
5561,2021-11-27,south,2235.0
5562,2021-11-27,east,2145.0
5563,2021-11-27,west,2370.0
5564,2021-11-28,north,2035.0
5565,2021-11-28,south,2335.0
5566,2021-11-28,east,2390.0
5567,2021-11-28,west,2500.0
5568,2021-11-29,north,2180.0
5569,2021-11-29,south,2495.0
5570,2021-11-29,east,2170.0
5571,2021-11-29,west,2275.0
5572,2021-11-30,north,2265.0
5573,2021-11-30,south,2035.0
5574,2021-11-30,east,2480.0
5575,2021-11-30,west,2390.0
5576,2021-12-01,north,2415.0
5577,2021-12-01,south,2275.0
5578,2021-12-01,east,2100.0
5579,2021-12-01,west,2105.0
5580,2021-12-02,north,2330.0
5581,2021-12-02,south,2170.0
5582,2021-12-02,east,2460.0
5583,2021-12-02,west,2200.0
5584,2021-12-03,north,2225.0
5585,2021-12-03,south,2350.0
5586,2021-12-03,east,2125.0
5587,2021-12-03,west,2245.0
5588,2021-12-04,north,2025.0
5589,2021-12-04,south,2010.0
5590,2021-12-04,east,2005.0
5591,2021-12-04,west,2455.0
5592,2021-12-05,north,2130.0
5593,2021-12-05,south,2445.0
5594,2021-12-05,east,2190.0
5595,2021-12-05,west,2265.0
5596,2021-12-06,north,2380.0
5597,2021-12-06,south,2235.0
5598,2021-12-06,east,2200.0
5599,2021-12-06,west,2200.0
5600,2021-12-07,north,2090.0
5601,2021-12-07,south,2165.0
5602,2021-12-07,east,2300.0
5603,2021-12-07,west,2400.0
5604,2021-12-08,north,2135.0
5605,2021-12-08,south,2315.0
5606,2021-12-08,east,2375.0
5607,2021-12-08,west,2080.0
5608,2021-12-09,north,2270.0
5609,2021-12-09,south,2430.0
5610,2021-12-09,east,2335.0
5611,2021-12-09,west,2065.0
5612,2021-12-10,north,2235.0
5613,2021-12-10,south,2375.0
5614,2021-12-10,east,2400.0
5615,2021-12-10,west,2305.0
5616,2021-12-11,north,2310.0
5617,2021-12-11,south,2155.0
5618,2021-12-11,east,2435.0
5619,2021-12-11,west,2165.0
5620,2021-12-12,north,2225.0
5621,2021-12-12,south,2055.0
5622,2021-12-12,east,2235.0
5623,2021-12-12,west,2295.0
5624,2021-12-13,north,2040.0
5625,2021-12-13,south,2320.0
5626,2021-12-13,east,2110.0
5627,2021-12-13,west,2180.0
5628,2021-12-14,north,2360.0
5629,2021-12-14,south,2420.0
5630,2021-12-14,east,2370.0
5631,2021-12-14,west,2335.0
5632,2021-12-15,north,2485.0
5633,2021-12-15,south,2495.0
5634,2021-12-15,east,2365.0
5635,2021-12-15,west,2155.0
5636,2021-12-16,north,2385.0
5637,2021-12-16,south,2385.0
5638,2021-12-16,east,2435.0
5639,2021-12-16,west,2290.0
5640,2021-12-17,north,2210.0
5641,2021-12-17,south,2085.0
5642,2021-12-17,east,2090.0
5643,2021-12-17,west,2370.0
5644,2021-12-18,north,2145.0
5645,2021-12-18,south,2210.0
5646,2021-12-18,east,2380.0
5647,2021-12-18,west,2455.0
5648,2021-12-19,north,2270.0
5649,2021-12-19,south,2040.0
5650,2021-12-19,east,2180.0
5651,2021-12-19,west,2500.0
5652,2021-12-20,north,2115.0
5653,2021-12-20,south,2325.0
5654,2021-12-20,east,2250.0
5655,2021-12-20,west,2180.0
5656,2021-12-21,north,2330.0
5657,2021-12-21,south,2075.0
5658,2021-12-21,east,2355.0
5659,2021-12-21,west,2355.0
5660,2021-12-22,north,2205.0
5661,2021-12-22,south,2155.0
5662,2021-12-22,east,2010.0
5663,2021-12-22,west,2005.0
5664,2021-12-23,north,2410.0
5665,2021-12-23,south,2265.0
5666,2021-12-23,east,2205.0
5667,2021-12-23,west,2115.0
5668,2021-12-24,north,2050.0
5669,2021-12-24,south,2135.0
5670,2021-12-24,east,2440.0
5671,2021-12-24,west,2360.0
5672,2021-12-25,north,2405.0
5673,2021-12-25,south,2115.0
5674,2021-12-25,east,2085.0
5675,2021-12-25,west,2290.0
5676,2021-12-26,north,2245.0
5677,2021-12-26,south,2460.0
5678,2021-12-26,east,2450.0
5679,2021-12-26,west,2310.0
5680,2021-12-27,north,2370.0
5681,2021-12-27,south,2040.0
5682,2021-12-27,east,2415.0
5683,2021-12-27,west,2015.0
5684,2021-12-28,north,2245.0
5685,2021-12-28,south,2120.0
5686,2021-12-28,east,2415.0
5687,2021-12-28,west,2295.0
5688,2021-12-29,north,2445.0
5689,2021-12-29,south,2215.0
5690,2021-12-29,east,2285.0
5691,2021-12-29,west,2395.0
5692,2021-12-30,north,2435.0
5693,2021-12-30,south,2400.0
5694,2021-12-30,east,2260.0
5695,2021-12-30,west,2315.0
5696,2021-12-31,north,2315.0
5697,2021-12-31,south,2175.0
5698,2021-12-31,east,2295.0
5699,2021-12-31,west,2055.0
5700,2022-01-01,north,2130.0
5701,2022-01-01,south,2480.0
5702,2022-01-01,east,2190.0
5703,2022-01-01,west,2170.0
5704,2022-01-02,north,2160.0
5705,2022-01-02,south,2120.0
5706,2022-01-02,east,2110.0
5707,2022-01-02,west,2080.0
5708,2022-01-03,north,2050.0
5709,2022-01-03,south,2150.0
5710,2022-01-03,east,2440.0
5711,2022-01-03,west,2055.0
5712,2022-01-04,north,2405.0
5713,2022-01-04,south,2020.0
5714,2022-01-04,east,2010.0
5715,2022-01-04,west,2005.0
5716,2022-01-05,north,2480.0
5717,2022-01-05,south,2360.0
5718,2022-01-05,east,2025.0
5719,2022-01-05,west,2275.0
5720,2022-01-06,north,2245.0
5721,2022-01-06,south,2060.0
5722,2022-01-06,east,2290.0
5723,2022-01-06,west,2205.0
5724,2022-01-07,north,2065.0
5725,2022-01-07,south,2050.0
5726,2022-01-07,east,2180.0
5727,2022-01-07,west,2135.0
5728,2022-01-08,north,2370.0
5729,2022-01-08,south,2245.0
5730,2022-01-08,east,2070.0
5731,2022-01-08,west,2395.0
5732,2022-01-09,north,2490.0
5733,2022-01-09,south,2105.0
5734,2022-01-09,east,2335.0
5735,2022-01-09,west,2250.0
5736,2022-01-10,north,2240.0
5737,2022-01-10,south,2090.0
5738,2022-01-10,east,2370.0
5739,2022-01-10,west,2315.0
5740,2022-01-11,north,2000.0
5741,2022-01-11,south,2075.0
5742,2022-01-11,east,2305.0
5743,2022-01-11,west,2145.0
5744,2022-01-12,north,2050.0
5745,2022-01-12,south,2260.0
5746,2022-01-12,east,2095.0
5747,2022-01-12,west,2500.0
5748,2022-01-13,north,2260.0
5749,2022-01-13,south,2365.0
5750,2022-01-13,east,2485.0
5751,2022-01-13,west,2180.0
5752,2022-01-14,north,2245.0
5753,2022-01-14,south,2225.0
5754,2022-01-14,east,2080.0
5755,2022-01-14,west,2250.0
5756,2022-01-15,north,2115.0
5757,2022-01-15,south,2145.0
5758,2022-01-15,east,2130.0
5759,2022-01-15,west,2120.0
5760,2022-01-16,north,2315.0
5761,2022-01-16,south,2410.0
5762,2022-01-16,east,2290.0
5763,2022-01-16,west,2150.0
5764,2022-01-17,north,2295.0
5765,2022-01-17,south,2015.0
5766,2022-01-17,east,2070.0
5767,2022-01-17,west,2095.0
5768,2022-01-18,north,2045.0
5769,2022-01-18,south,2125.0
5770,2022-01-18,east,2085.0
5771,2022-01-18,west,2095.0
5772,2022-01-19,north,2295.0
5773,2022-01-19,south,2265.0
5774,2022-01-19,east,2040.0
5775,2022-01-19,west,2200.0
5776,2022-01-20,north,2415.0
5777,2022-01-20,south,2435.0
5778,2022-01-20,east,2160.0
5779,2022-01-20,west,2210.0
5780,2022-01-21,north,2295.0
5781,2022-01-21,south,2405.0
5782,2022-01-21,east,2380.0
5783,2022-01-21,west,2360.0
5784,2022-01-22,north,2080.0
5785,2022-01-22,south,2220.0
5786,2022-01-22,east,2495.0
5787,2022-01-22,west,2500.0
5788,2022-01-23,north,2170.0
5789,2022-01-23,south,2135.0
5790,2022-01-23,east,2205.0
5791,2022-01-23,west,2445.0
5792,2022-01-24,north,2195.0
5793,2022-01-24,south,2375.0
5794,2022-01-24,east,2370.0
5795,2022-01-24,west,2410.0
5796,2022-01-25,north,2470.0
5797,2022-01-25,south,2370.0
5798,2022-01-25,east,2110.0
5799,2022-01-25,west,2480.0
5800,2022-01-26,north,2085.0
5801,2022-01-26,south,2320.0
5802,2022-01-26,east,2075.0
5803,2022-01-26,west,2485.0
5804,2022-01-27,north,2165.0
5805,2022-01-27,south,2400.0
5806,2022-01-27,east,2055.0
5807,2022-01-27,west,2435.0
5808,2022-01-28,north,2380.0
5809,2022-01-28,south,2410.0
5810,2022-01-28,east,2240.0
5811,2022-01-28,west,2450.0
5812,2022-01-29,north,2190.0
5813,2022-01-29,south,2345.0
5814,2022-01-29,east,2290.0
5815,2022-01-29,west,2380.0
5816,2022-01-30,north,2145.0
5817,2022-01-30,south,2150.0
5818,2022-01-30,east,2500.0
